text,label,source
"Trump Klaim Bakal Kuasai Selat Hormuz, Iran Reaksi Keras Akan Tetap Milik Iran! . Iran tegaskan Selat Hormuz tetap milik mereka usai Donald Trump mengklaim akan menjadikan jalur pelayaran vital tersebut sebagai wilayah AS.",1,dpr_human_verified
Pria Kelahiran Israel Buka Jasa Urus Visa ke Bali Dideportasi. BR warga kelahiran Israel dideportasi dari Bali karena melanggar izin tinggal. Ia membuka jasa urus visa ke Pulau Dewata RI.,0,dpr_human_verified
"Sepekan Terpapar Asap Karhutla, Warga Palangka Raya Alami Batuk Parah. Kabut asap masih membumbung tinggi dan menyelimuti Palangka Raya, Kalimantan Tengah, setelah sepekan dilanda kebakaran hutan dan lahan karhutla .",0,dpr_human_verified
"Galeri 24 Buka Lelang Relokasi dan Renovasi Pabrik Senilai Rp 95,15 Miliar. Galeri 24 membuka pelelangan pengadaan pekerjaan relokasi, renovasi, dan penambahan ruangan pabrik serta pengolahan terintegrasi. Nilai proyek mencapai Rp 95,15 miliar, termasuk PPN sebesar 11 persen.",2,dpr_human_verified
"Update Gempa M7,7 NTT 14 Orang Meninggal dan Puluhan Bangunan Rusak. Gempa bumi berkekuatan magnitudo M 7,7 yang mengguncang wilayah Nusa Tenggara Timur NTT pada Sabtu 15 8 2026 pukul 04.58.24 WIB mengakibatkan korban jiwa dan kerusakan bangunan di sejumlah wilayah.",0,dpr_human_verified
Cerita dari Lantai 16 Saat Gedung Bapenda Terbakar. Gedung Bapenda DKI Kebakaran. Liputan6.com Winda Nelfira,0,dpr_human_verified
"Ada yang Tolak Jalur Sepeda Dihapus, Ini Respons Pemprov DKI. Sejumlah warga tidak sepakat bila nantinya jalur sepeda di Jakarta dihapus. Pemprov DKI Jakarta siap mencari solusi terbaik.",2,dpr_human_verified
"Febrie Gugat Penahanan Kejagung, Minta Dibebaskan Hakim Praperadilan. Mantan Jaksa Agung Muda, Febrie Adriansyah, ajukan praperadilan untuk batalkan penahanan dan nyatakan tidak sah surat perintah penahanan terkait kasus TPPU.",0,dpr_human_verified
"Puncak Bogor Terasa Lebih Dingin Saat Kemarau, Pakar IPB University Ungkap Penyebabnya. Di tengah musim kemarau panjang saat ini, suhu udara di kawasan Puncak, Kabupaten Bogor, justru terasa semakin dingin menjelang sore hingga malam hari.",1,dpr_human_verified
Dorong Kolaborasi Lintas Perspektif untuk Masa Depan Arsitektur Indonesia. LIXIL Water Technology Indonesia mendorong penguatan kolaborasi lintas disiplin dalam pengembangan arsitektur dan desain di Indonesia melalui penyelenggaraan LDAD 2026.,2,dpr_human_verified
"Kasus 996 Senjata di Sekolah, Kuasa Hukum Bantah Ada Ekskul Menembak. Yayasan Harapan Ibu Pondok Pinang YHI-PP memberlakukan sistem pendidikan jarak jauh PJJ selama satu minggu setelah polisi menemukan 996 senjata di ruangan mantan ketua yayasan. Liputan6.com Rifqy Alief Abiyya",0,dpr_human_verified
"Dari Santunan Menuju Kemandirian, PEKA Dorong Keluarga Pekerja Bangkit. BPJS Ketenagakerjaan menghadirkan pendampingan dan pemberdayaan bagi keluarga pekerja agar mampu bangkit, memiliki keterampilan, membangun sumber penghidupan baru, dan hidup mandiri melalui program PEKA.",2,dpr_human_verified
"Banjir Landa Suriah, 2 Anak dan 1 Relawan Tewas. Banjir Landa Suriah, 2 Anak dan 1 Relawan Tewas",0,dpr_human_verified
Rupiah Menguat ke Rp17.729 per Dolar AS Jelang Akhir Pekan. Nilai tukar rupiah menguat menjadi Rp17.729 per dolar AS. Analis memprediksi konsolidasi menjelang rilis data neraca transaksi berjalan Indonesia.,1,dpr_human_verified
Gus Ipul Tekankan Tiga Prioritas dalam Pengelolaan Sekolah Rakyat. Gus Ipul menekankan pentingnya membangun budaya disiplin dan kepedulian terhadap fasilitas sekolah rakyat yang merupakan aset negara.,2,dpr_human_verified
Andre Rosiade Bagikan 1.00 Paket Sembako di Ketaping Kuranji. Andre Rosiade Bagikan 1.00 Paket Sembako di Ketaping Kuranji,1,dpr_human_verified
"Sore Ketika Pasar Memilih Percaya. Pidato Presiden Prabowo soal RAPBN 2027 mendorong optimisme pasar. IHSG menguat 1,59 pada 14 Agustus 2026 di tengah harapan terhadap kepastian fiskal dan reformasi.",2,dpr_human_verified
"DPRD Bandung Perketat Pengawasan Proyek RSUD dan Gedung Inspektorat, Risiko Hukum hingga Anggaran Dipetakan. DPRD Kota Bandung mulai memetakan berbagai potensi risiko dalam proyek pembangunan Gedung Rumah Sakit Umum Daerah RSUD Kota Bandung dan Gedung Inspektorat Daerah.",2,dpr_human_verified
